Gene	Ptilde	mean_bg_p	k	m	pk	pstar	z.score	PLEAN
SLC25A23	-0.4999618047900846	-0.8690208007529571	3	4	0.502497502497502	0.6822	0.5962016585573936	0.9483288995803765
TCF7	-0.5201427759701502	-0.6700283970623467	2	2	0.549450549450549	0.512	0.2727902732573013	0.932038378824831
NHSL1	-0.4436077877228616	-0.7697753194951323	2	3	0.405594405594406	0.6625	0.5595144976277853	0.9451679446082741
ANKRD13C	-0.16194543739873687	-0.7697753194951323	3	3	0.883116883116883	0.9162	1.0426838909329892	0.9875222863197416
NACC2	-0.6869006611792389	-0.7697753194951323	2	3	0.291708291708292	0.452	0.14216489471449473	0.9168377872540202
HACD1	-0.45239344464424247	-0.7697753194951323	2	3	0.400599400599401	0.6539	0.5444434009064579	0.9451679446082741
APLN	-0.3304277746401738	-0.8690208007529571	3	4	0.595404595404595	0.8294	0.8700778438366282	0.971790385775395
SLC11A2	-0.6622343938264121	-0.6700283970623467	2	2	0.466533466533467	0.3977	0.014185004919124845	0.9123565255414756
MARCH2	-0.08403895177392075	-0.9200968300604296	5	5	0.962037962037962	0.9907	1.363307265810772	0.9972044371055235
QRICH2	-0.9512721209477111	-1.0295455906082835	4	7	0.288711288711289	0.4619	0.11885252837138204	0.9214167551216409
ERCC6L2	-0.5098189853827467	-0.6700283970623467	1	2	0.168831168831169	0.5222	0.29157946487466574	0.9331261048652417
ABCB6	-2.642931681306915	-1.1699141492671985	2	11	0.00655993440065599	0.0348	-2.105069695303756	0.8374334980295074
BOC	-1.107913621776533	-0.8690208007529571	4	4	0.528471528471528	0.2797	-0.3859228407103751	0.8918073157190807
ANKRD26	-0.6387195803792265	-1.1169378891946666	1	9	0.028589714102859	0.7282	0.6977607674424157	0.9546632105237314
KIF17	-0.9704918002555798	-0.6700283970623467	1	2	0.0550294497055029	0.2266	-0.546840272359975	0.8763552087635521
SMARCAL1	-0.9082333053108596	-0.6700283970623467	1	2	0.0637993620063799	0.2547	-0.4335304583511197	0.8809204916418228
PDE2A	-0.15853605368316	-0.6700283970623467	2	2	0.833166833166833	0.872	0.9309107511627084	0.9823223056667438
SPATA13	-0.6438313968784086	-0.6700283970623467	2	2	0.476523476523477	0.411	0.0476782681795893	0.9145313214731601
PCNX4	-1.5253629874103016	-0.8690208007529571	4	4	0.415584415584416	0.1241	-1.0602974173420812	0.8467055553550222
SLC5A6	-2.027317824812889	-0.7697753194951323	1	3	0.003139968600314	0.0388	-2.157214298079528	0.8374334980295074
RNLS	-0.0972220843268132	-0.6700283970623467	2	2	0.894105894105894	0.9332	1.0425015384132037	0.9893573158117557
P2RY6	-1.2198096039564865	-0.8690208007529571	4	4	0.495504495504495	0.2296	-0.5666868131141479	0.87784462110449
MALT1	-0.945190719719076	-0.9851919470093594	1	6	0.019869801301987	0.4356	0.06119874470663135	0.915292735264672
METRNL	-0.41608477596213017	-0.6700283970623467	2	2	0.619380619380619	0.6055	0.4621747522350111	0.9449129091554608
KCTD18	-0.6241271639431952	-0.7697753194951323	3	3	0.619380619380619	0.4979	0.24984784396306273	0.9293762853785255
CADM2	-0.18282644653632538	-0.6700283970623467	2	2	0.81018981018981	0.8476	0.8867024885177791	0.9768507759102399
RELCH	-0.9722039874040427	-1.2402066463858694	1	14	0.00801991980080199	0.5834	0.37639258766464845	0.9431363784383848
INIP	-1.9008286685803277	-1.1169378891946666	1	9	0.0014039985960014	0.1215	-1.1437626325307944	0.8467055553550222
ST6GALNAC4	-0.5264828695491636	-0.6700283970623467	2	2	0.545454545454545	0.5074	0.2612513688094086	0.9311791430915322
TCP11	-0.677242783884114	-0.6700283970623467	2	2	0.458541458541459	0.3842	-0.01313010906685442	0.9087934394221245
DYM	-0.4310629647279	-0.9851919470093594	1	6	0.0742692573074269	0.8017	0.8477739414116909	0.9669798250486987
FAM81B	-0.4110168113139281	-0.6700283970623467	1	2	0.217782217782218	0.6105	0.4713983952447098	0.9449129091554608
LHPP	-1.0207684769958996	-0.7697753194951323	2	3	0.190809190809191	0.261	-0.4305588286608006	0.8832760012677482
METTL25	-0.20842253223664048	-0.6700283970623467	1	2	0.382617382617383	0.8193	0.8401178784556084	0.9690654615125913
NANOGP8	-2.455936298572828	-0.4777520258584124	1	1	0.00349996500035	0.0058	-4.2792038564398736	0.7951629079516291
CCDC70	-1.2227863411043816	-0.8690208007529571	2	4	0.107568924310757	0.2285	-0.5714956259166489	0.87784462110449
SPRED2	-0.6028293391766837	-0.8690208007529571	2	4	0.242757242757243	0.5978	0.43002282188389357	0.9449129091554608
ENTPD2	-0.6414548024229538	-0.7697753194951323	2	3	0.30969030969031	0.4836	0.22012365625376284	0.9277119616509848
MYL10	-0.7825851990876813	-0.7697753194951323	3	3	0.548451548451548	0.3893	-0.021974331123496553	0.9095109326234556
WDR13	-0.11458898779536901	-0.7697753194951323	1	3	0.385614385614386	0.9539	1.1239201193377335	0.9925499173942112
ASAP3	-2.298602769575388	-1.0295455906082835	4	7	0.117882117882118	0.05	-1.9269703390198574	0.8399995821313391
UVSSA	-0.4245314126763024	-0.6700283970623467	2	2	0.613386613386613	0.5988	0.446801961165567	0.9449129091554608
NIPAL3	-1.7086120836021603	-0.6700283970623467	2	2	0.13986013986014	0.0522	-1.8902115198728784	0.8399995821313391
KCNH7	-0.8866351858986823	-0.6700283970623467	1	2	0.0671693283067169	0.2667	-0.39422210539932073	0.8865948586982932
UBIAD1	-0.936084921467678	-0.8690208007529571	4	4	0.583416583416583	0.3686	-0.10833969754752229	0.9073860674769025
BRICD5	-0.5122821887132856	-0.6700283970623467	2	2	0.554445554445554	0.5198	0.28709646040279135	0.9329305330578828
MCEE	-0.9113266333098834	-0.7697753194951323	2	3	0.218781218781219	0.3171	-0.2428200373203015	0.8971966693412238
ZNF391	-1.86146006008847	-0.9851919470093594	4	6	0.188811188811189	0.0973	-1.3406215803762676	0.8462908702471963
LSS	-2.163398663412625	-0.9200968300604296	2	5	0.026919730802692	0.0439	-2.027374500051109	0.8399995821313391
FAM178B	-1.076879900925656	-0.7697753194951323	3	3	0.437562437562438	0.235	-0.5268135202318713	0.87784462110449
TAPBPL	-0.6126139731090201	-0.9200968300604296	3	5	0.355644355644356	0.6337	0.5013930540948235	0.9451679446082741
SHC4	-1.2233155141829979	-0.8690208007529571	4	4	0.494505494505495	0.2282	-0.572350486170934	0.87784462110449
PSG11	-1.3962519150035129	-0.9851919470093594	4	6	0.254745254745255	0.21560000000000001	-0.6288895552587431	0.8732769939086493
STOX1	-0.36042969117924384	-0.7697753194951323	1	3	0.173826173826174	0.7403	0.7021999165238982	0.9555878427528043
TMEM164	-1.0158641758261708	-0.7697753194951323	3	3	0.458541458541459	0.2633	-0.4221458894872227	0.8852434172031649
SPARCL1	-1.5554352126634696	-0.6700283970623467	2	2	0.166833166833167	0.0714	-1.6114312060870668	0.8399995821313391
LSM11	-1.2039992853859283	-1.1699141492671985	11	11	0.777222777222777	0.3985	-0.04871061310756138	0.9123565255414756
LRRC8D	-1.622766568995848	-0.6700283970623467	1	2	0.011989880101199	0.0626	-1.7339735751205596	0.8399995821313391
ZDHHC3	-0.9190121771141453	-0.8690208007529571	3	4	0.343656343656344	0.3797	-0.08075928733926781	0.9078788361208331
RTL10	-0.4095501015643751	-0.7697753194951323	3	3	0.73026973026973	0.6916	0.6179377534858669	0.9490949477394045
GSTT2B	-0.7859581085292994	-0.6700283970623467	2	2	0.404595404595405	0.3168	-0.21099087050022955	0.8971966693412238
KLHL13	-1.7551590867049824	-1.3634456731994127	18	21	0.62037962037962	0.2481	-0.5262860287391322	0.8797629009028922
TNFRSF10D	-1.4509623244425633	-0.9851919470093594	4	6	0.245754245754246	0.1973	-0.7125921965741766	0.8630828392126958
PHC3	-0.19939447436539665	-1.0295455906082835	5	7	0.693306693306693	0.9634	1.2605236426039195	0.9929420162258644
DPY19L1	-1.2915420479578543	-0.9200968300604296	3	5	0.190809190809191	0.2228	-0.6056924736455724	0.8748912342808273
SLC41A3	-0.8344047904723542	-0.9200968300604296	2	5	0.13986013986014	0.4694	0.1397326467779937	0.9241632136238598
C6orf201	-0.0075024754877661345	-0.6700283970623467	1	2	0.869130869130869	0.9986	1.2057902944219416	0.9998552870291477
ADAMTSL2	-1.0407342916257867	-0.7697753194951323	1	3	0.031319686803132	0.2534	-0.4648085980405758	0.8798088210528585
ADAT2	-0.12274710151896122	-0.7697753194951323	3	3	0.91008991008991	0.9483	1.1099255231348442	0.9908469686818938
POSTN	-1.5293851804110017	-0.9200968300604296	3	5	0.155844155844156	0.1472	-0.9935283867059493	0.8478983396472669
BRD9	-0.4258030334173072	-0.9851919470093594	4	6	0.516483516483517	0.806	0.8558212243391718	0.9669798250486987
ALS2	-1.3650130979818753	-0.8690208007529571	3	4	0.235764235764236	0.174	-0.8012578841712383	0.8529364944797782
HESX1	-0.6181955063930912	-0.9200968300604296	5	5	0.752247752247752	0.6311	0.49229159703286257	0.9451679446082741
FBXO15	-0.7684761322611591	-0.7697753194951323	1	3	0.0603793962060379	0.3985	0.002228652522803871	0.9123565255414756
MAGI2	-1.0784508331721354	-0.8690208007529571	3	4	0.2997002997003	0.2968	-0.3383267554670421	0.8918073157190807
RETN	-0.6829384696297665	-0.6700283970623467	2	2	0.455544455544456	0.3805	-0.023496197952649154	0.9078788361208331
MRPS18C	-0.9126667809606345	-1.1954790081455888	8	12	0.457542457542458	0.589	0.3992267219830118	0.9439902096638664
NMRK1	-0.5289884904227722	-0.6700283970623467	1	2	0.160839160839161	0.5051	0.25669116484981425	0.931088631507748
HMCN1	-1.365540217484938	-0.8690208007529571	2	4	0.0901490985090149	0.1738	-0.8021094269473845	0.8529364944797782
ZFAND4	-1.4665246981526088	-0.6700283970623467	2	2	0.184815184815185	0.0845	-1.4496149933501152	0.8399995821313391
CATSPERD	-0.7095059655164484	-0.6700283970623467	1	2	0.102897102897103	0.3592	-0.07184876446222954	0.906703078486286
HAVCR1	-0.9533752213355073	-0.6700283970623467	2	2	0.333666333666334	0.2336	-0.5156882765460161	0.87784462110449
TMTC1	-0.638385680207462	-0.6700283970623467	2	2	0.47952047952048	0.4144	0.057589415946296	0.9145313214731601
SYT4	-0.498551047582113	-0.7697753194951323	2	3	0.375624375624376	0.6104	0.46526369874800716	0.9449129091554608
SPRY4	-1.3244687876528243	-0.8690208007529571	4	4	0.466533466533467	0.1906	-0.7357599954118009	0.862494395721718
ABCG4	-0.9638402752028614	-0.6700283970623467	2	2	0.32967032967033	0.2298	-0.5347345658653359	0.87784462110449
FEZ2	-0.27421946814792686	-0.9200968300604296	2	5	0.32967032967033	0.9014	1.0531917983030594	0.9863358239828043
APOBEC3F	-0.6218520519556187	-0.8690208007529571	1	4	0.0659593404065959	0.5807	0.39929230716097674	0.9426769774237481
TMEM184B	-1.248057021906434	-0.8690208007529571	4	4	0.487512487512487	0.219	-0.6123195103683745	0.8748912342808273
INHBE	-0.7523039632872999	-0.6700283970623467	2	2	0.420579420579421	0.3349	-0.14974067578569522	0.9022907033988216
ANKDD1A	-0.23007585840889078	-0.7697753194951323	2	3	0.559440559440559	0.8603	0.9258115643787905	0.9799341819552686
ZDHHC7	-0.5851529385657249	-1.0723743276648654	3	8	0.224775224775225	0.7487	0.7201385711433279	0.9560404126138393
TRERF1	-0.6094996099458073	-0.7697753194951323	3	3	0.626373626373626	0.5116	0.27494025117447723	0.9316360236767842
ZBED2	-0.6116577570914989	-0.6700283970623467	2	2	0.494505494505495	0.4361	0.10623395834652295	0.915292735264672
TNFAIP2	-0.7245665552440363	-0.7697753194951323	3	3	0.573426573426573	0.4285	0.07755204474486387	0.915292735264672
DRC7	-0.3830964202390136	-0.6700283970623467	2	2	0.643356643356643	0.6368	0.5222132169419271	0.9451679446082741
SOHLH2	-0.3350574144671694	-0.6700283970623467	1	2	0.266733266733267	0.6848	0.6096437083794591	0.9484548319361612
BORCS8	-3.146619268133416	-0.9200968300604296	4	5	0.111888111888112	0.0055	-3.6306508151525407	0.7951629079516291
PACRG	-1.666899989232421	-0.7697753194951323	2	3	0.0872991270087299	0.0775	-1.5389461243126272	0.8399995821313391
ZNF212	-0.7695148613101824	-1.0295455906082835	1	7	0.026269737302627	0.5884	0.3948376092864221	0.9438508203974123
TCP10	-0.7119909760229592	-0.6700283970623467	2	2	0.440559440559441	0.3567	-0.07637145776782275	0.906703078486286
ZNF679	-1.2430003119457527	-0.8690208007529571	2	4	0.104895104895105	0.2208	-0.6041505755953953	0.8748912342808273
RTKN2	-2.4979226209116976	-0.6700283970623467	1	2	0.001589984100159	0.0117	-3.326748497793478	0.7951629079516291
ANGPTL6	-0.6697061729227302	-0.6700283970623467	2	2	0.462537462537463	0.3897	5.864445865827051e-4	0.9095109326234556
CEND1	-0.08661175960501129	-0.6700283970623467	2	2	0.905094905094905	0.9429	1.0618122191784298	0.990493272724509
THEMIS	-0.040303678865785536	-0.6700283970623467	1	2	0.702297702297702	0.98	1.146092445038816	0.9948135621220487
PLA2G12B	-0.35072309523198275	-0.8690208007529571	4	4	0.817182817182817	0.8126	0.8372914765345079	0.9677177316910341
KDM8	-0.3082480596821633	-0.7697753194951323	2	3	0.494505494505495	0.7885	0.7917133612676015	0.9641006099636786
GALNT15	-0.0837403885147025	-0.6700283970623467	2	2	0.908091908091908	0.9458	1.0670380847327157	0.990493272724509
SDHD	-0.1957807189368044	-0.6700283970623467	1	2	0.397602397602398	0.8336	0.863125847328145	0.9729934120317012
ALKBH5	-0.36178028387490035	-0.6700283970623467	2	2	0.659340659340659	0.6587	0.5610083636757127	0.9451679446082741
C7orf31	-1.3056404526087744	-0.6700283970623467	1	2	0.025049749502505	0.113	-1.1568073378532513	0.8467055553550222
FAM172A	-0.5565626886127347	-0.7697753194951323	3	3	0.652347652347652	0.5542	0.3657493356492483	0.9396564930662897
N6AMT1	-0.5665772148261766	-0.7697753194951323	3	3	0.647352647352647	0.545	0.3485702112500533	0.9396564930662897
DNAJC5	-0.5166925456184542	-0.8690208007529571	3	4	0.494505494505495	0.6679	0.5691737428585947	0.9454347266881803
ADPRHL2	-0.4395874819238055	-1.1402321907381439	7	10	0.592407592407592	0.8769	1.0260516041203622	0.9824046068214577
ZNF714	-0.18424290309195626	-0.7697753194951323	3	3	0.868131868131868	0.9	1.004434359325947	0.9862797320131885
ZNF180	-0.5436919856837077	-0.8690208007529571	4	4	0.731268731268731	0.6474	0.5255571094121513	0.9451679446082741
SLC25A27	-0.04633573010405197	-0.6700283970623467	2	2	0.948051948051948	0.976	1.1351141744508948	0.9948135621220487
RAB37	-0.44228942488452133	-0.8690208007529571	4	4	0.775224775224775	0.731	0.689369333451594	0.9552059380771809
ZNF366	-0.37959743884457225	-0.7697753194951323	3	3	0.747252747252747	0.719	0.6693191676420314	0.953223340904984
INO80	-3.206104685532181	-1.2402066463858694	9	14	0.212787212787213	0.0161	-2.7609780173461433	0.7951629079516291
ZNF454	-1.2600592956655565	-0.9200968300604296	4	5	0.351648351648352	0.2332	-0.5543555195153443	0.87784462110449
DOCK5	-1.1552837570159027	-0.9200968300604296	5	5	0.587412587412587	0.2855	-0.38350460496734445	0.8918073157190807
SNX31	-2.1702087229813034	-0.8690208007529571	4	4	0.286713286713287	0.0391	-2.1020227275680115	0.8374334980295074
KBTBD2	-0.6453127274056557	-0.7697753194951323	3	3	0.609390609390609	0.4809	0.21350569232935473	0.9269979648786428
ALCAM	-0.4737968292302658	-0.9200968300604296	3	5	0.410589410589411	0.7452	0.7277534841369058	0.9559179270939705
GAL3ST4	-0.4023873438265512	-0.6700283970623467	1	2	0.222777222777223	0.6177	0.48710393642199545	0.9449129091554608
SPOCK2	-0.2813910225643438	-0.6700283970623467	2	2	0.723276723276723	0.7408	0.7073159841136349	0.9555878427528043
KCNK18	-1.201653016216891	-0.7697753194951323	3	3	0.397602397602398	0.1908	-0.7408518904531352	0.862494395721718
TBX20	-0.955191023432558	-1.0295455906082835	2	7	0.0836891631083689	0.4599	0.11290196209669488	0.9203932981410935
B3GNT4	-0.42914469512392417	-0.8690208007529571	1	4	0.10989010989011	0.7455	0.7106041760385097	0.9559179270939705
ZKSCAN3	-2.6620861575389245	-1.0295455906082835	7	7	0.416583416583417	0.026	-2.478893230234468	0.8374334980295074
GRIN2B	-0.831004218752849	-0.9851919470093594	3	6	0.235764235764236	0.5122	0.2358951476660747	0.932038378824831
ETV7	-0.21421893855413604	-0.9851919470093594	6	6	0.921078921078921	0.9471	1.1795283174127935	0.990493272724509
ACSBG1	-0.1493645908505695	-0.6700283970623467	1	2	0.460539460539461	0.8811	0.9476027182376062	0.9824046068214577
CPT1B	-1.1694798288258461	-0.4777520258584124	1	1	0.0676893231067689	0.0805	-1.4963440579796055	0.8399995821313391
ABHD10	-0.9106531314458245	-1.0295455906082835	1	7	0.018549814501855	0.4879	0.18052948766710128	0.9277421687155253
UNC5B	-0.6909563480766518	-0.7697753194951323	3	3	0.588411588411588	0.4494	0.13520768593098537	0.916545496860429
RDH5	-0.8968402277283327	-0.9200968300604296	4	5	0.445554445554446	0.4274	0.03792308614135704	0.9151395875531237
LFNG	-1.2128189388784063	-0.8690208007529571	4	4	0.497502497502497	0.2327	-0.5553936427550383	0.87784462110449
TRIM62	-2.6179621082771236	-1.0295455906082835	2	7	0.010909890901091	0.0273	-2.4118940945184995	0.8374334980295074
TMEM19	-0.13187125247150214	-0.6700283970623467	2	2	0.859140859140859	0.8998	0.9794404123528604	0.9862610028674608
MECR	-0.4125314811432896	-0.9851919470093594	4	6	0.522477522477522	0.8162	0.8761256598402198	0.9685094772347635
NKX2-3	-0.0509241663624994	-0.6700283970623467	2	2	0.943056943056943	0.9722	1.1267632681288289	0.9940439630721377
ZNF702P	-0.7299006613288123	-0.6700283970623467	2	2	0.431568431568432	0.3466	-0.1089668989644852	0.906703078486286
MORC1	-1.0618133058359382	-0.9200968300604296	4	5	0.3996003996004	0.3249	-0.23108818914046322	0.897506819521692
SYNC	-0.25182401624495965	-0.6700283970623467	1	2	0.336663336663337	0.7706	0.7611276284494443	0.9615277508393738
TEKT1	-1.5228394525102988	-1.1169378891946666	9	9	0.677322677322677	0.228	-0.5922445483669183	0.87784462110449
SAP25	-1.1231801232854377	-0.8690208007529571	2	4	0.121878121878122	0.2709	-0.4105853299588246	0.8887064509923276
PARD3B	-0.6115792328066677	-0.7697753194951323	3	3	0.625374625374625	0.509	0.2713728233133192	0.9313284580632845
LRRC4C	-0.9824631102964305	-0.6700283970623467	2	2	0.322677322677323	0.2234	-0.5686279322668769	0.8748912342808273
DENND5B	-0.2633861887146053	-0.8690208007529571	1	4	0.178821178821179	0.8811	0.9783811372351802	0.9824046068214577
CHURC1	-0.7877395001537432	-0.8690208007529571	3	4	0.385614385614386	0.4595	0.13130704509863378	0.9203084044152712
ATXN7L3B	-0.8955317227342501	-0.6700283970623467	2	2	0.356643356643357	0.2624	-0.4104137100157861	0.8843808590136545
NUP62CL	-1.7621098097728227	-0.8690208007529571	4	4	0.362637362637363	0.083	-1.442753473676574	0.8399995821313391
TCHH	-0.6521698012738375	-0.7697753194951323	1	3	0.0805691943080569	0.4756	0.20174292667421564	0.9259001723470597
LZTS1	-0.6566724390872014	-0.6700283970623467	2	2	0.46953046953047	0.4021	0.024307704762499143	0.9131311049367393
NSRP1	-3.6485001350870827	-1.0723743276648654	5	8	0.0871491285087149	0.0066	-3.8076480211031853	0.7951629079516291
CCDC126	-0.7557586197768723	-0.7697753194951323	2	3	0.266733266733267	0.4062	0.02404453520756144	0.9137121534749333
EID1	-1.917168681792096	-0.9200968300604296	5	5	0.413586413586414	0.069	-1.625862676860462	0.8399995821313391
PFKFB4	-0.1390484250368479	-0.8690208007529571	4	4	0.923076923076923	0.9622	1.1792443643530846	0.9929420162258644
TMEM44	-0.3579082873941526	-0.6700283970623467	1	2	0.250749250749251	0.6627	0.5680553570453087	0.9451679446082741
GRIP1	-1.9472234781913307	-1.1169378891946666	5	9	0.175824175824176	0.1107	-1.211456565119251	0.8467055553550222
SYDE2	-0.43644830013552827	-0.6700283970623467	1	2	0.203796203796204	0.5864	0.42511334979183746	0.94335844262571
FAM114A2	-0.7015219336026705	-0.8690208007529571	3	4	0.416583416583417	0.517	0.27058845196536463	0.9329305330578828
BCLAF3	-0.34722156370397456	-0.4777520258584124	1	1	0.44955044955045	0.501	0.2823632078864414	0.9300364098191708
